id,file_artists,file_title,file_path,jams_path
real-book_1223,Dumas,Ding Dong Daddy,../../partitions/real-book/raw/Ding Dong Daddy - Dumas.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1223.jams
real-book_1224,,Somewhere Along The Way,../../partitions/real-book/raw/Somewhere Along The Way.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1224.jams
real-book_1225,,Shave & Haircut,../../partitions/real-book/raw/Shave & Haircut.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1225.jams
real-book_1226,,Inner Urge,../../partitions/real-book/raw/Inner Urge.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1226.jams
real-book_1227,Chick Corea,Spain,../../partitions/real-book/raw/Spain - Chick Corea.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1227.jams
real-book_1228,,Creole Belles,../../partitions/real-book/raw/Creole Belles.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1228.jams
real-book_1229,,Show Me The Way To Go Home,../../partitions/real-book/raw/Show Me The Way To Go Home.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1229.jams
real-book_1230,,Minnet,../../partitions/real-book/raw/Minnet.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1230.jams
real-book_1231,Jule Styne,Let Me Entertain You,../../partitions/real-book/raw/Let Me Entertain You - Jule Styne.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1231.jams
real-book_1232,"Gus Kahn, Harry Akst & Richard Whiting",Guilty,"../../partitions/real-book/raw/Guilty - Gus Kahn, Harry Akst & Richard Whiting.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_1232.jams
real-book_1233,Duke Ellington,In A Sentimental Mood,../../partitions/real-book/raw/In A Sentimental Mood - Duke Ellington.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1233.jams
real-book_1234,Horace Silver,Opus De Funk,../../partitions/real-book/raw/Opus De Funk - Horace Silver.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1234.jams
real-book_1235,,Land Of Dreams,../../partitions/real-book/raw/Land Of Dreams.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1235.jams
real-book_1236,,Freight Train,../../partitions/real-book/raw/Freight Train.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1236.jams
real-book_1237,Cole Porter,Night And Day,../../partitions/real-book/raw/Night And Day - Cole Porter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1237.jams
real-book_1238,,"For You, For Me, For Evermore","../../partitions/real-book/raw/For You, For Me, For Evermore.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_1238.jams
real-book_1239,,A Man And A Woman,../../partitions/real-book/raw/A Man And A Woman.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1239.jams
real-book_1240,,Choo Choo Ch'boogie,../../partitions/real-book/raw/Choo Choo Ch'boogie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1240.jams
real-book_1241,,Monday Mirror,../../partitions/real-book/raw/Monday Mirror.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1241.jams
real-book_1242,,Carolina Moon,../../partitions/real-book/raw/Carolina Moon.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1242.jams
real-book_1243,,The Party's Over,../../partitions/real-book/raw/The Party's Over.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1243.jams
real-book_1244,,The Breeze And I,../../partitions/real-book/raw/The Breeze And I.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1244.jams
real-book_1245,,Surf City,../../partitions/real-book/raw/Surf City.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1245.jams
real-book_1246,,Alice Blue Gown,../../partitions/real-book/raw/Alice Blue Gown.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1246.jams
real-book_1247,George Gershwin,Let's Call The Whole Thing Off,../../partitions/real-book/raw/Let's Call The Whole Thing Off - George Gershwin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1247.jams
real-book_1248,Irving Berlin,Blue Skies,../../partitions/real-book/raw/Blue Skies - Irving Berlin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1248.jams
real-book_1249,,Camping By The Sea,../../partitions/real-book/raw/Camping By The Sea.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1249.jams
real-book_1250,,I Had The Craziest Dream,../../partitions/real-book/raw/I Had The Craziest Dream.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1250.jams
real-book_1251,,The Folks Who Live Up The Hill,../../partitions/real-book/raw/The Folks Who Live Up The Hill.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1251.jams
real-book_1252,,By The Old Mill Stream,../../partitions/real-book/raw/By The Old Mill Stream.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1252.jams
real-book_1253,Jelly Roll Morton,Tom Cat Blues,../../partitions/real-book/raw/Tom Cat Blues - Jelly Roll Morton.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1253.jams
real-book_1254,,East Of The Sun,../../partitions/real-book/raw/East Of The Sun.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1254.jams
real-book_1255,Harry Ruby,3 Little Words,../../partitions/real-book/raw/3 Little Words - Harry Ruby.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1255.jams
real-book_1256,,Glory Of Love,../../partitions/real-book/raw/Glory Of Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1256.jams
real-book_1257,Charlie Parker,Scrapple From The Apple,../../partitions/real-book/raw/Scrapple From The Apple - Charlie Parker.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1257.jams
real-book_1258,,My Window Faces The South,../../partitions/real-book/raw/My Window Faces The South.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1258.jams
real-book_1259,Jimmy Van Heusen,How About You,../../partitions/real-book/raw/How About You - Jimmy Van Heusen.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1259.jams
real-book_1260,Bernie Miller & M,Bernie's Tune,../../partitions/real-book/raw/Bernie's Tune - Bernie Miller & M. Stoller & J. Lieber.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1260.jams
real-book_1261,,Hallelujah,../../partitions/real-book/raw/Hallelujah.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1261.jams
real-book_1262,Johnston & Coslow,Just 1 More Chance,../../partitions/real-book/raw/Just 1 More Chance - Johnston & Coslow.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1262.jams
real-book_1263,Jimmy McHugh,Where Are You,../../partitions/real-book/raw/Where Are You - Jimmy McHugh.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1263.jams
real-book_1264,,From This Moment On,../../partitions/real-book/raw/From This Moment On.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1264.jams
real-book_1265,,Beautiful In My Eyes,../../partitions/real-book/raw/Beautiful In My Eyes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1265.jams
real-book_1266,Gurvitz & Golde,Even If My Heart Would Break,../../partitions/real-book/raw/Even If My Heart Would Break - Gurvitz & Golde.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1266.jams
real-book_1267,,If There Is Someone Lovelier Than You,../../partitions/real-book/raw/If There Is Someone Lovelier Than You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1267.jams
real-book_1268,,I Gotta Right To Sing The Blues,../../partitions/real-book/raw/I Gotta Right To Sing The Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1268.jams
real-book_1269,,Waltz For Woody,../../partitions/real-book/raw/Waltz For Woody.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1269.jams
real-book_1270,,Root-A-Beg-Oh,../../partitions/real-book/raw/Root-A-Beg-Oh.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1270.jams
real-book_1271,,Georgy Girl,../../partitions/real-book/raw/Georgy Girl.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1271.jams
real-book_1272,,Swing 39,../../partitions/real-book/raw/Swing 39.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1272.jams
real-book_1273,Sonny Rollins,Airegin,../../partitions/real-book/raw/Airegin - Sonny Rollins.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1273.jams
real-book_1274,John P,76 Trombones,../../partitions/real-book/raw/76 Trombones - John P. Souza.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1274.jams
real-book_1275,,Let Me Call You Sweetheart,../../partitions/real-book/raw/Let Me Call You Sweetheart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1275.jams
real-book_1276,Tom Cochrane,No Regrets,../../partitions/real-book/raw/No Regrets - Tom Cochrane.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1276.jams
real-book_1277,,I'll Close My Eyes,../../partitions/real-book/raw/I'll Close My Eyes.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1277.jams
real-book_1278,,Somebody Else Is Taking My Place,../../partitions/real-book/raw/Somebody Else Is Taking My Place.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1278.jams
real-book_1279,,Some Of These Days,../../partitions/real-book/raw/Some Of These Days.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1279.jams
real-book_1280,,Foolin' Around,../../partitions/real-book/raw/Foolin' Around.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1280.jams
real-book_1281,,Graduation Day,../../partitions/real-book/raw/Graduation Day.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1281.jams
real-book_1282,,The Fixers,../../partitions/real-book/raw/The Fixers.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1282.jams
real-book_1283,,Moonlight Becomes You,../../partitions/real-book/raw/Moonlight Becomes You.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1283.jams
real-book_1284,,All About A Cafe In Paris,../../partitions/real-book/raw/All About A Cafe In Paris.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1284.jams
real-book_1285,,Japanese Sandman,../../partitions/real-book/raw/Japanese Sandman.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1285.jams
real-book_1286,,Catch A Falling Star,../../partitions/real-book/raw/Catch A Falling Star.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1286.jams
real-book_1287,,All The Things You Are,../../partitions/real-book/raw/All The Things You Are.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1287.jams
real-book_1288,,Pat,../../partitions/real-book/raw/Pat.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1288.jams
real-book_1289,Django Reinhardt & St├®phane Grappelly,Are You In The Mood,../../partitions/real-book/raw/Are You In The Mood - Django Reinhardt & St├®phane Grappelly.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1289.jams
real-book_1290,Django Reinhardt,Nuages,../../partitions/real-book/raw/Nuages - Django Reinhardt.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1290.jams
real-book_1291,Harold Arlen,Somewhere Over The Rainbow,../../partitions/real-book/raw/Somewhere Over The Rainbow - Harold Arlen.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1291.jams
real-book_1292,,Tuttie Flutie,../../partitions/real-book/raw/Tuttie Flutie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1292.jams
real-book_1293,,"Mira, Mira","../../partitions/real-book/raw/Mira, Mira.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_1293.jams
real-book_1294,Arlen & Mercer,The Man In My Life,../../partitions/real-book/raw/The Man In My Life - Arlen & Mercer.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1294.jams
real-book_1295,,Migration,../../partitions/real-book/raw/Migration.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1295.jams
real-book_1296,,Banks Of The Quay,../../partitions/real-book/raw/Banks Of The Quay.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1296.jams
real-book_1297,,Frim Fram Sauce,../../partitions/real-book/raw/Frim Fram Sauce.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1297.jams
real-book_1298,,Rainy Days And Mondays,../../partitions/real-book/raw/Rainy Days And Mondays.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1298.jams
real-book_1299,,Zing Zang,../../partitions/real-book/raw/Zing Zang.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1299.jams
real-book_1300,,Autumn Midnight,../../partitions/real-book/raw/Autumn Midnight.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1300.jams
real-book_1301,,Burnin' Organ,../../partitions/real-book/raw/Burnin' Organ.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1301.jams
real-book_1302,Thad Jones,3 & 1,../../partitions/real-book/raw/3 & 1 - Thad Jones.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1302.jams
real-book_1303,,Let There Be Love,../../partitions/real-book/raw/Let There Be Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1303.jams
real-book_1304,Garry Dial,I Dig Your Do,../../partitions/real-book/raw/I Dig Your Do - Garry Dial.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1304.jams
real-book_1305,,"You Tell Me Your Dreams, I'll Tell You Mine","../../partitions/real-book/raw/You Tell Me Your Dreams, I'll Tell You Mine.MGU.xlab",../../partitions/real-book/choco/jams/real-book_1305.jams
real-book_1306,,Love Is Just Around The Corner,../../partitions/real-book/raw/Love Is Just Around The Corner.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1306.jams
real-book_1307,Tadd Dameron,On A Misty Night,../../partitions/real-book/raw/On A Misty Night - Tadd Dameron.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1307.jams
real-book_1308,,How Long Has This Been Going On,../../partitions/real-book/raw/How Long Has This Been Going On.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1308.jams
real-book_1309,,"Ooh! Looka There, Ain't She Pretty","../../partitions/real-book/raw/Ooh! Looka There, Ain't She Pretty.Mgu.xlab",../../partitions/real-book/choco/jams/real-book_1309.jams
real-book_1310,Cole Porter,Get Out Of Town,../../partitions/real-book/raw/Get Out Of Town - Cole Porter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1310.jams
real-book_1311,,Coquette,../../partitions/real-book/raw/Coquette.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1311.jams
real-book_1312,Jule Styne,Make Someone Happy,../../partitions/real-book/raw/Make Someone Happy - Jule Styne.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1312.jams
real-book_1313,,The Birth Of The Blues,../../partitions/real-book/raw/The Birth Of The Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1313.jams
real-book_1314,,For The Good Times,../../partitions/real-book/raw/For The Good Times.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1314.jams
real-book_1315,,If Love Is Good To Me,../../partitions/real-book/raw/If Love Is Good To Me.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1315.jams
real-book_1316,,Alfie,../../partitions/real-book/raw/Alfie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1316.jams
real-book_1317,,Eleanor Kane,../../partitions/real-book/raw/Eleanor Kane.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1317.jams
real-book_1318,,Skyline Pigeon,../../partitions/real-book/raw/Skyline Pigeon.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1318.jams
real-book_1319,,Green Dolphin Street,../../partitions/real-book/raw/Green Dolphin Street.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1319.jams
real-book_1320,Django Reinhardt,Douce Ambiance,../../partitions/real-book/raw/Douce Ambiance - Django Reinhardt.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1320.jams
real-book_1321,,I Don't Need Anything But You,../../partitions/real-book/raw/I Don't Need Anything But You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1321.jams
real-book_1322,,I Thought About You,../../partitions/real-book/raw/I Thought About You.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1322.jams
real-book_1323,,Walking Shoes,../../partitions/real-book/raw/Walking Shoes.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1323.jams
real-book_1324,,Jive At 5,../../partitions/real-book/raw/Jive At 5.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1324.jams
real-book_1325,,Chicken Swing,../../partitions/real-book/raw/Chicken Swing.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1325.jams
real-book_1326,Miles Davis,Blue In Green,../../partitions/real-book/raw/Blue In Green - Miles Davis.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1326.jams
real-book_1327,,Moose The Mooche,../../partitions/real-book/raw/Moose The Mooche.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1327.jams
real-book_1328,,Feels So Good!,../../partitions/real-book/raw/Feels So Good!.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1328.jams
real-book_1329,Herbie Hancock & Bennie Maupin,Butterfly,../../partitions/real-book/raw/Butterfly - Herbie Hancock & Bennie Maupin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1329.jams
real-book_1330,,It Was Just 1 Of Those Things,../../partitions/real-book/raw/It Was Just 1 Of Those Things.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1330.jams
real-book_1331,W,Beale Street Blues,../../partitions/real-book/raw/Beale Street Blues - W.C. Handy.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1331.jams
real-book_1332,,Fr├ñulein,../../partitions/real-book/raw/Fr├ñulein.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1332.jams
real-book_1333,,Shout 'em Aunt Tilly,../../partitions/real-book/raw/Shout 'em Aunt Tilly.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1333.jams
real-book_1334,,Ain't She Sweet,../../partitions/real-book/raw/Ain't She Sweet.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1334.jams
real-book_1335,,I Can't Believe That You're In Love With Me,../../partitions/real-book/raw/I Can't Believe That You're In Love With Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1335.jams
real-book_1336,,Flowers Of Spring,../../partitions/real-book/raw/Flowers Of Spring.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1336.jams
real-book_1337,,Fia Pash,../../partitions/real-book/raw/Fia Pash.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1337.jams
real-book_1338,Jimmy Mchugh,South American Way,../../partitions/real-book/raw/South American Way - Jimmy Mchugh.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1338.jams
real-book_1339,,Goodnight,../../partitions/real-book/raw/Goodnight.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1339.jams
real-book_1340,,Passing Chord Blues,../../partitions/real-book/raw/Passing Chord Blues.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1340.jams
real-book_1341,,Reunion,../../partitions/real-book/raw/Reunion.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1341.jams
real-book_1342,,Swanee,../../partitions/real-book/raw/Swanee.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1342.jams
real-book_1343,,Try Again,../../partitions/real-book/raw/Try Again.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1343.jams
real-book_1344,Sonny Rollins,Decision,../../partitions/real-book/raw/Decision - Sonny Rollins.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1344.jams
real-book_1345,,Heaven's Where She's Bound,../../partitions/real-book/raw/Heaven's Where She's Bound.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1345.jams
real-book_1346,,Mist On The Mountain,../../partitions/real-book/raw/Mist On The Mountain.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1346.jams
real-book_1347,,Supercalfragilisticexpialidocious,../../partitions/real-book/raw/Supercalfragilisticexpialidocious.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1347.jams
real-book_1348,,Nobody's Sweetheart,../../partitions/real-book/raw/Nobody's Sweetheart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1348.jams
real-book_1349,,A String Of Pearls,../../partitions/real-book/raw/A String Of Pearls.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1349.jams
real-book_1350,,Nancy With The Laughing Face,../../partitions/real-book/raw/Nancy With The Laughing Face.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1350.jams
real-book_1351,,I'm Walkin' By Myself,../../partitions/real-book/raw/I'm Walkin' By Myself.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1351.jams
real-book_1352,,Dong,../../partitions/real-book/raw/Dong.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1352.jams
real-book_1353,,When The Sun Comes Up,../../partitions/real-book/raw/When The Sun Comes Up.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1353.jams
real-book_1354,,Here's That Rainy Day,../../partitions/real-book/raw/Here's That Rainy Day.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1354.jams
real-book_1355,Miles Davis & Vic Feldman,7 Steps To Heaven,../../partitions/real-book/raw/7 Steps To Heaven - Miles Davis & Vic Feldman.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1355.jams
real-book_1356,,The Look Of The Sunrays,../../partitions/real-book/raw/The Look Of The Sunrays.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1356.jams
real-book_1357,,Sonny Boy,../../partitions/real-book/raw/Sonny Boy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1357.jams
real-book_1358,Al Jolson,Anniversary Waltz,../../partitions/real-book/raw/Anniversary Waltz - Al Jolson.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1358.jams
real-book_1359,,Keep On Keeping On,../../partitions/real-book/raw/Keep On Keeping On.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1359.jams
real-book_1360,,Dear Tom,../../partitions/real-book/raw/Dear Tom.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1360.jams
real-book_1361,,Memory Lane,../../partitions/real-book/raw/Memory Lane.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1361.jams
real-book_1362,,Dawn,../../partitions/real-book/raw/Dawn.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1362.jams
real-book_1363,,Secrets,../../partitions/real-book/raw/Secrets.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1363.jams
real-book_1364,Django Reinhardt,My Sweet,../../partitions/real-book/raw/My Sweet - Django Reinhardt.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1364.jams
real-book_1365,Lester Young,Jumpin' With Symphony Sid,../../partitions/real-book/raw/Jumpin' With Symphony Sid - Lester Young.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1365.jams
real-book_1366,,Stompin',../../partitions/real-book/raw/Stompin'.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1366.jams
real-book_1367,,Heart Of My Heart,../../partitions/real-book/raw/Heart Of My Heart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1367.jams
real-book_1368,Victor Young & Ned Washington,My Foolish Heart,../../partitions/real-book/raw/My Foolish Heart - Victor Young & Ned Washington.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1368.jams
real-book_1369,,Re Person I Knew,../../partitions/real-book/raw/Re Person I Knew.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1369.jams
real-book_1370,,The Blue Of The Night,../../partitions/real-book/raw/The Blue Of The Night.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1370.jams
real-book_1371,,When I'm Cleaning Windows,../../partitions/real-book/raw/When I'm Cleaning Windows.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1371.jams
real-book_1372,,Young And Foolish,../../partitions/real-book/raw/Young And Foolish.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1372.jams
real-book_1373,,Rosalie,../../partitions/real-book/raw/Rosalie.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1373.jams
real-book_1374,,When I Take My Sugar To Tea,../../partitions/real-book/raw/When I Take My Sugar To Tea.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1374.jams
real-book_1375,,Quiet Now,../../partitions/real-book/raw/Quiet Now.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1375.jams
real-book_1376,Django Reinhardt,Chez Jacquet,../../partitions/real-book/raw/Chez Jacquet - Django Reinhardt.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1376.jams
real-book_1377,,Can't Go On This Way,../../partitions/real-book/raw/Can't Go On This Way.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1377.jams
real-book_1378,,I Don't Stand A Ghost Of A Chance With You,../../partitions/real-book/raw/I Don't Stand A Ghost Of A Chance With You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1378.jams
real-book_1379,,China Boy,../../partitions/real-book/raw/China Boy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1379.jams
real-book_1380,,You Turned The Tables On Me,../../partitions/real-book/raw/You Turned The Tables On Me.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1380.jams
real-book_1381,,Riding The Rails,../../partitions/real-book/raw/Riding The Rails.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1381.jams
real-book_1382,,The Look Of Love,../../partitions/real-book/raw/The Look Of Love.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1382.jams
real-book_1383,King Mole Johnson,Ice Cream,../../partitions/real-book/raw/Ice Cream - King Mole Johnson.MGU.xlab,../../partitions/real-book/choco/jams/real-book_1383.jams
real-book_1384,,I Have But 1 Heart,../../partitions/real-book/raw/I Have But 1 Heart.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1384.jams
real-book_1385,,I'll Remember April,../../partitions/real-book/raw/I'll Remember April.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1385.jams
real-book_1386,,Sometimes I'm Happy,../../partitions/real-book/raw/Sometimes I'm Happy.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1386.jams
real-book_1387,,Little White Lies,../../partitions/real-book/raw/Little White Lies.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1387.jams
real-book_1388,,The Festival,../../partitions/real-book/raw/The Festival.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1388.jams
real-book_1389,,If I Had My Life To Live Over,../../partitions/real-book/raw/If I Had My Life To Live Over.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1389.jams
real-book_1390,Charlie Parker,Billie's Bounce,../../partitions/real-book/raw/Billie's Bounce - Charlie Parker.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1390.jams
real-book_1391,,Love In The Nick Of Time,../../partitions/real-book/raw/Love In The Nick Of Time.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1391.jams
real-book_1392,Cole Porter,Could It Be You,../../partitions/real-book/raw/Could It Be You - Cole Porter.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1392.jams
real-book_1393,,My Ship,../../partitions/real-book/raw/My Ship.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1393.jams
real-book_1394,,I Cried For You,../../partitions/real-book/raw/I Cried For You.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1394.jams
real-book_1395,,The Psychic,../../partitions/real-book/raw/The Psychic.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1395.jams
real-book_1396,,On The Alamo,../../partitions/real-book/raw/On The Alamo.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1396.jams
real-book_1397,,Splanky,../../partitions/real-book/raw/Splanky.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1397.jams
real-book_1398,Scott Joplin,The Entertainer Rag,../../partitions/real-book/raw/The Entertainer Rag - Scott Joplin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1398.jams
real-book_1399,George Gershwin,A Foggy Day In London Town,../../partitions/real-book/raw/A Foggy Day In London Town - George Gershwin.Mgu.xlab,../../partitions/real-book/choco/jams/real-book_1399.jams
