jams_file,track_name,artist_name,album_name,track_number,duration,release_year,musicbrainz,isrc,deezer_id,deezer_url,youtube_url,acousticbrainz,spotify_id
when-in-rome_351.jams,"Op. 131, Quartet No. 14",Beethoven,Beethoven: Wiener Philharmoniker,4,198.0,13/04/2023,,DEF059904622,2235263127.0,https://www.deezer.com/track/2235263127,https://music.youtube.com/watch?v=7hjC-Xhknk8,,
when-in-rome_214.jams,"Occhi, un tempo mia vita",Claudio Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",12,208.0,01/01/2002,738605bf-a401-4131-b23e-b07142e8044d,ES7890800612,37527121.0,https://www.deezer.com/track/37527121,https://music.youtube.com/watch?v=ZxP9BneV2wg,,
when-in-rome_347.jams,"Op. 131, Quartet No. 14",Beethoven,Beethoven: Wiener Philharmoniker,4,198.0,13/04/2023,,DEF059904622,2235263127.0,https://www.deezer.com/track/2235263127,https://music.youtube.com/watch?v=7hjC-Xhknk8,,
when-in-rome_202.jams,"Ma Dove, Oh Lasso Me!",Claudio Monteverdi,L’Orfeo,40,135.2,,a8407cf7-ab35-4039-8e62-c9ed996da884,,,,https://music.youtube.com/watch?v=N3Z0CwE9DpA,,
when-in-rome_193.jams,Io mi son giovinetta,Claudio Monteverdi,Monteverdi: Quarto Libro dei Madrigali,,140.0,,,,,,https://music.youtube.com/watch?v=sLYYBnDiFKI,,
when-in-rome_310.jams,String Quartet in F Minor - No.1: Moderato,"Haydn, Franz Joseph",The Haydn Project,,438.0,,,,,,https://music.youtube.com/watch?v=v4wmZunUPUo,,
when-in-rome_255.jams,Prelude No.12,J.S. Bach,J.S. Bach: The Well-Tempered Clavier. Book II,,367.0,,,,,,https://music.youtube.com/watch?v=w1tnHi1jvrk,,
when-in-rome_177.jams,Volgea l'anima mia soavemente,Monteverdi,"Monteverdi: Madrigals, Book 4 (La Venexiana)",5,228.0,01/01/2004,9339d860-d293-47b6-bc77-5c128018e848,ES7890400505,37527201.0,https://www.deezer.com/track/37527201,https://music.youtube.com/watch?v=8fEZc34CBqc,,
when-in-rome_198.jams,O come gran martire,Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",2,189.0,01/01/2002,75ca917f-8245-4547-bdb7-528b96f0d9eb,ES7890800602,37527021.0,https://www.deezer.com/track/37527021,https://music.youtube.com/watch?v=NsO3-QNSwk4,,
when-in-rome_54.jams,Wenn ich in deine Augen seh’,Robert Schumann,Schumann: Lieder,4,106.0,04/10/1994,03846c06-8513-40a2-937e-fca10ee5d242,DEF057630203,66314606.0,https://www.deezer.com/track/66314606,https://music.youtube.com/watch?v=4KBMKyrm5dU,,
when-in-rome_120.jams,Der Doppelgänger,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",13,231.0,15/03/2001,,DEN960030913,68260715.0,https://www.deezer.com/track/68260715,https://music.youtube.com/watch?v=XuVd76ZlT4o,,
when-in-rome_435.jams,"Zehn Variationen uber ""la stessa, la stessissima"" aus ""Falstaff"" von A. Salieri, B073",Beethoven,Complete Edition,1,578.0,,308fb4ed-8e71-462f-ae1c-4d864051b8d4,,,,,,
when-in-rome_209.jams,La Giovinetta Pianta,Claudio Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",1,199.0,01/01/2002,,ES7890800601,37527011.0,https://www.deezer.com/track/37527011,https://music.youtube.com/watch?v=IkoHODY8LDo,,
when-in-rome_136.jams,Der stuermische Morgen,Franz Schubert,Schubert: Winterreise,,50.0,,,,,,https://music.youtube.com/watch?v=7pYhC7NKu94,,
when-in-rome_42.jams,Sehnsucht,Fanny (Mendelssohn) Hensel,"Mendelssohn-Hensel: Lied Edition, Vol. 1",,204.0,,,,,,https://music.youtube.com/watch?v=RHBxrgAY5ew,,
when-in-rome_423.jams,"Six Variations on an Original Theme, Opus34",Beethoven,Presenting Joshua Bell,1,760.56,,91e29452-98f6-4f50-9bb9-46cf6ae508a2,,,,https://music.youtube.com/watch?v=GnsYf9ZucEk,,
when-in-rome_15.jams,Liebesklage des Mädchens,Johannes Brahms,Lieder,6,113.0,,8f368ba1-ae8f-4ce0-8268-69495f51b0b5,,,,https://music.youtube.com/watch?v=-7SjbDHMdb8,,
when-in-rome_161.jams,Der Scholar,Hugo Wolf,"Milestones of the Singer of the Century - Dietrich Fischer-Dieskau, Vol. 5",,140.0,,,,,,https://music.youtube.com/watch?v=S6QmGqvJ1LM,,
when-in-rome_248.jams,Prelude No.9,J.S. Bach,J.S. Bach: The Well-Tempered Clavier. Book I,,132.0,,,,,,https://music.youtube.com/watch?v=TB68awwzEIM,,
when-in-rome_81.jams,Durch die bunten Rosenhecken,Louise Reichardt,Early Recordings on Deutsche Grammophon,17,130.0,,0d908815-e783-4e3b-a960-1c390be653e0,,,,https://music.youtube.com/watch?v=NKu4Og2O6_A,,
when-in-rome_233.jams,"Allein zu dir, Herr Jesu Christ",J. S. Bach,Organ Works,1,717.893,,d3e15c3a-0d4b-4334-b488-28034b703fc8,,,,https://music.youtube.com/watch?v=hw1BNOA-hsc,,
when-in-rome_399.jams,"Sechs Variationen in F uber die Arie 'Salve tu, Domine' aus der Oper 'I filosofi immaginarii', K398",Mozart,Complete Keyboard Works,5,407.613,,3f7a5a4a-ea66-4512-8e9c-5d31a6095bbf,,,,https://music.youtube.com/watch?v=Si_roJopuh8,,
when-in-rome_376.jams,"Op. 18 No. 2, Quartet No. 2",Beethoven,Beethoven for hiking,146,529.0,05/03/2022,4b1829c3-a856-4f78-bcf3-ee42cbc18b8e,DEF059404902,1679829567.0,https://www.deezer.com/track/1679829567,https://music.youtube.com/watch?v=Qcb6kaNrnQc,,
when-in-rome_39.jams,Morgenständchen,Fanny (Mendelssohn) Hensel,"Mendelssohn, Fanny: Lieder",5,107.0,01/01/1992,,US8270910608,41740991.0,https://www.deezer.com/track/41740991,https://music.youtube.com/watch?v=uJ6KXssWu5M,,
when-in-rome_264.jams,"Piano Sonata 20, Op.49 No.2, Movement 1",Beethoven,Alkebulan’s Son: The Piano Works of James Lee III,1,491.75,,0ef72ff7-3eed-4125-8a16-efa0899139bd,,,,https://music.youtube.com/watch?v=PuMatioXHhA,,
when-in-rome_321.jams,String Quartet in E-flat Major - No.2: Menuetto: un poco allegretto,"Haydn, Franz Joseph",J. Haydn: Six String Quartets,,227.0,,,,,,https://music.youtube.com/watch?v=ILwXdJBdprI,,
when-in-rome_272.jams,"Piano Sonata 28, Op.101, Movement 1",Beethoven,Beethoven: Piano Sonatas  Nos.28 & 29,,301.0,,,,,,https://music.youtube.com/watch?v=FJDiPUdwQzQ,,
when-in-rome_337.jams,"Op. 18 No. 1, Quartet No. 1",Beethoven,Beethoven for hiking,146,529.0,05/03/2022,,DEF059404902,1679829567.0,https://www.deezer.com/track/1679829567,https://music.youtube.com/watch?v=vBVF7we-o4A,,
when-in-rome_97.jams,À toi,Marie Jaëll,À toi (Joe Dassin),,246.0,,,,,,https://music.youtube.com/watch?v=SziLQ88zu2E,,
when-in-rome_419.jams,"Sechs leichte variationen, B077",Beethoven,Complete Edition,2,467.0,,16fddb5c-cb95-4d18-85ce-25f56165a4dd,,,,https://music.youtube.com/watch?v=TsJ7--Zh0Es,,
when-in-rome_78.jams,Hier liegt ein Spielmann begraben,Louise Reichardt,Du monde tout autour,6,270.32,,c70f9b39-a94c-42ac-9622-0fd1008b3a2f,,,,https://music.youtube.com/watch?v=GCr5tL2ZQQU,,
when-in-rome_225.jams,Ich hab mein Sach Gott heimgestellt,J. S. Bach,Bach 333: 4-Part Chorales (Vol. 2),,39.0,,,,,,https://music.youtube.com/watch?v=SBtnpfpjn8s,,
when-in-rome_3.jams,"Oft denk’ ich, sie sind nur ausgegangen",Gustav Mahler,Merci,13,224.0,,75b0424b-8319-4e82-a221-770c149b44b9,,,,https://music.youtube.com/watch?v=CnBgT7la7Ds,,
when-in-rome_360.jams,"Op. 18 No. 4, Quartet No. 4",Beethoven,"Beethoven Quartet Plays Beethoven, Vol. 1",5,499.0,01/01/2008,b10c3f53-0828-48cb-8416-d9de9ad1dcf3,UK2Y21301761,1002236022.0,https://www.deezer.com/track/1002236022,https://music.youtube.com/watch?v=XNdEqDOJkW0,,
when-in-rome_317.jams,String Quartet in A Major - No.2: Adagio,"Haydn, Franz Joseph","Haydn 2032, no. 11: Au goût parisien",6,398.866,,ae499cbe-ba6d-4587-9448-037e4df12851,,,,https://music.youtube.com/watch?v=PzzaAdYX2Hw,,
when-in-rome_252.jams,Prelude No.24,J.S. Bach,J.S. Bach: The Well-Tempered Clavier. Book I,,922.0,,,,,,https://music.youtube.com/watch?v=R1wC2XgG2Xc,,
when-in-rome_194.jams,Quell'augellin che canta,Claudio Monteverdi,"Monteverdi: Madrigals, Book 4 (La Venexiana)",14,132.0,01/01/2004,,ES7890400514,37527291.0,https://www.deezer.com/track/37527291,https://music.youtube.com/watch?v=U5aNOLf5a0A,,
when-in-rome_340.jams,"Op. 95, Quartet No. 11",Beethoven,"Beethoven: String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"" & String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso""",5,259.0,21/01/2022,4ffbd8f3-271a-43c2-b1eb-ba7b29f9e244,USTE10305351,1650647922.0,https://www.deezer.com/track/1650647922,https://music.youtube.com/watch?v=uUbH_pMyqu0,,
when-in-rome_205.jams,Rimanti in pace,Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",15,477.0,01/01/2002,f481fc9d-bd6c-4c53-ae59-55a3a40bf8b4,ES7890800615,37527151.0,https://www.deezer.com/track/37527151,https://music.youtube.com/watch?v=PcyAY-yrso4,,
when-in-rome_58.jams,Das ist ein Flöten und Geigen,Robert Schumann,Deep Dive - Schumann,9,87.0,11/02/2022,c4fa8266-554e-4ef0-b288-eba640da6183,DEN961430609,1648857062.0,https://www.deezer.com/track/1648857062,https://music.youtube.com/watch?v=Zd3YHlB5Xi8,,
when-in-rome_439.jams,"9 Variationen uber ""Quant' e piu bello"" von G. Paisiello, B069",Beethoven,Beethoven: Classical November,168,290.0,07/11/2021,18d5fe48-c449-4b52-af6c-8bc59427a08f,DEN961900746,1544100892.0,https://www.deezer.com/track/1544100892,https://music.youtube.com/watch?v=zoVOzt6NIAQ,,
when-in-rome_356.jams,"Op. 130, Quartet No. 13",Beethoven,"Beethoven: Quatuor à cordes No. 13, Op. 130 (Mono Version)",1,728.0,10/09/2015,cecb80dc-dec5-499c-8c7a-e95488920576,FRS181520466,107748150.0,https://www.deezer.com/track/107748150,https://music.youtube.com/watch?v=jtLbX3qGH9s,,
when-in-rome_213.jams,"Ch'io non t'ami, cor mio",Claudio Monteverdi,"Monteverdi, C.: Madrigals for Viol Consort, Book 3 (Sex Chordae Consort of Viols, Dorenburg)",2,194.0,01/01/2000,,US8270501720,41763331.0,https://www.deezer.com/track/41763331,https://music.youtube.com/watch?v=LePo5K5BebY,,
when-in-rome_301.jams,String Quartet in D Major - No.2: Un poco Adagio affettuoso,"Haydn, Franz Joseph",Haydn: Sonnen-Quartette op.20,,539.0,,,,,,https://music.youtube.com/watch?v=J-HEbhKBf5A,,
when-in-rome_244.jams,Prelude No.10,J.S. Bach,J.S. Bach: The Well-Tempered Clavier. Book I,,181.0,,,,,,https://music.youtube.com/watch?v=0PG3WGZlT4A,,
when-in-rome_19.jams,Wenn der Abendstern die Rosen,Emilie Mayer,This Be Her Verse,,215.0,,,,,,https://music.youtube.com/watch?v=dKh75l7JFZA,,
when-in-rome_182.jams,"Si, Ch'io Vorrei Morire",Claudio Monteverdi,"Monteverdi: Madrigals, Book 4 (La Venexiana)",16,205.0,01/01/2004,,ES7890400516,37527311.0,https://www.deezer.com/track/37527311,https://music.youtube.com/watch?v=9PBiWYTs4Zc,,
when-in-rome_395.jams,"Zehn Variationen in G, uber die Ariette 'Unser dummer Pobel meint' aus dem Singspiel 'Die Pilgrime von Mekka', K455",Mozart,The New Complete Edition,2,863.36,,12f8504c-3f48-407d-9b8f-58feac7aa2ac,,,,https://music.youtube.com/watch?v=7V773YRMnqU,,
when-in-rome_403.jams,"Zwolf Variationen in Es, uber die Romanze 'Je suis Lindor' aus der Komodie 'Le Barbier de Seville', K354",Mozart,Variations,,699.0,,,,,,https://music.youtube.com/watch?v=OvF4lgMSBKk,,
when-in-rome_116.jams,Aufenthalt,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",5,186.0,15/03/2001,8a1e8a1d-a840-4177-964d-e5c04ae23336,DEN960030905,68260707.0,https://www.deezer.com/track/68260707,https://music.youtube.com/watch?v=pYOXwL_PukY,,
when-in-rome_62.jams,Am leuchtenden Sommermorgen,Robert Schumann,Classical for Winter: Schumann,97,186.0,06/01/2022,fca34602-df06-4250-845f-1621155db50c,DEN961600790,1611047842.0,https://www.deezer.com/track/1611047842,https://music.youtube.com/watch?v=GZFXeaShNnc,,
when-in-rome_268.jams,"Piano Sonata 6, Op.10 No.2, Movement 1",Beethoven,Alkebulan’s Son: The Piano Works of James Lee III,1,491.75,,0ef72ff7-3eed-4125-8a16-efa0899139bd,,,,https://music.youtube.com/watch?v=3SCCmtoI-3k,,
when-in-rome_287.jams,"Piano Sonata 27, Op.90, Movement 1",Beethoven,Psycho II,26,112.466,,c893a5ad-a5a4-421c-b50b-3f9d1594beb0,,,,https://music.youtube.com/watch?v=7qxm4hyO5tc,,
when-in-rome_35.jams,Warum sind denn die Rosen so blass,Fanny (Mendelssohn) Hensel,"Stunden, Tage, Ewigkeiten: Heinrich Heine – Lieder",15,131.973,,4643a35f-d9bb-4aac-a26d-6ca2a794ebdc,,,,https://music.youtube.com/watch?v=h7ypi0U7Rbk,,
when-in-rome_141.jams,Der greise Kopf,Franz Schubert,Schubert: Winterreise,14,176.0,28/10/2022,0e05f36e-de62-4832-bf79-f92b1283b5c9,DEF057130114,1976669027.0,https://www.deezer.com/track/1976669027,https://music.youtube.com/watch?v=TdPBhx4R6kE,,
when-in-rome_291.jams,"Piano Sonata 24, Op.78, Movement 1",Beethoven,Beethoven: The Complete Piano Sonatas,,456.0,,,,,,https://music.youtube.com/watch?v=COQSfdbQD64,,
when-in-rome_442.jams,"Zwolf Variationen uber das Menuett a la Vigano von J. Haibel, B068",Beethoven,Variationen,2,272.413,,b622d452-81a4-4340-9534-979e7b2d3053,,,,https://music.youtube.com/watch?v=5x6YZIfzPIU,,
when-in-rome_157.jams,Schmetterling,Josephine Lang,It Was 50 Years Ago Today,5,573.24,,6df8b5f4-256e-43d7-9279-a45eea5abdf9,,,,https://music.youtube.com/watch?v=wzqZGZ6xtjc,,
when-in-rome_23.jams,L’Heure d’Azur,Augusta Holmès,Augusta,11,252.0,,be945dd1-5766-4fed-b501-6fa8187ab84b,,,,https://music.youtube.com/watch?v=_ooagVrQEaU,,
when-in-rome_229.jams,Aus meines Herzens Grunde,J. S. Bach,Orgellandschaft Schlesien,39,136.373,,d494ccdc-60d8-406b-9ed0-cbc292575205,,,,https://music.youtube.com/watch?v=DAf5sQ1ZsCY,,
when-in-rome_383.jams,"Op. 135, Quartet No. 16",Beethoven,Beethoven: The Late String Quartets,7,181.0,01/04/2003,1fba4643-d067-4ec9-ae52-e893e6b836f3,DEF059405002,68243944.0,https://www.deezer.com/track/68243944,https://music.youtube.com/watch?v=kmPwpZs0Djo,,
when-in-rome_415.jams,"12 Variationen uber einen russichen Tanz von P. Wranitzky, B071",Beethoven,Inspired by Chopin,2,242.133,,10c165be-637c-4518-9810-cbc0d36723d2,,,,https://music.youtube.com/watch?v=l2xWG2v-Vnw,,
when-in-rome_74.jams,Wachtelwacht,Louise Reichardt,Keinohrhasen,14,119.826,,428046d6-7736-43e6-a9d9-734ea5c3778e,,,,https://music.youtube.com/watch?v=rF54mPLCDf0,,
when-in-rome_100.jams,"Oh, Roses for the flush of youth",Samuel Coleridge-Taylor,Heart & Hereafter: Collected Songs of Samuel Coleridge-Taylor,,160.0,,,,,,https://music.youtube.com/watch?v=tCqID54E-AE,,
when-in-rome_414.jams,"12 Variationen uber einen russichen Tanz von P. Wranitzky, B071",Beethoven,Inspired by Chopin,2,242.133,,10c165be-637c-4518-9810-cbc0d36723d2,,,,https://music.youtube.com/watch?v=mJGb_2KIKlk,,
when-in-rome_75.jams,Der traurige Wanderer,Louise Reichardt,Für Kinder: Titus träumt,3,202.0,,55692d68-ce44-4d8e-a9d0-d2e2c5fc0806,,,,https://music.youtube.com/watch?v=dgSarARRZeQ,,
when-in-rome_101.jams,Unmindful of the Roses,Samuel Coleridge-Taylor,Heart & Hereafter: Collected Songs of Samuel Coleridge-Taylor,,128.0,,,,,,https://music.youtube.com/watch?v=vI82Am_UH7o,,
when-in-rome_228.jams,"Freuet euch, ihr Christen alle",J. S. Bach,A Baroque Christmas,4,230.0,,ef83963a-f6fb-491c-b542-ed7b5cf0c574,,,,https://music.youtube.com/watch?v=NE-uciPxYFE,,
when-in-rome_382.jams,"Op. 18 No. 5, Quartet No. 5",Beethoven,Beethoven for sunny days,191,378.0,09/04/2022,12b94854-aca4-4c44-8996-fda8470fce9a,DEF059404911,1707858827.0,https://www.deezer.com/track/1707858827,https://music.youtube.com/watch?v=RiXsGWruH8I,,
when-in-rome_443.jams,"Zwolf Variationen uber das Menuett a la Vigano von J. Haibel, B068",Beethoven,Variationen,2,272.413,,b622d452-81a4-4340-9534-979e7b2d3053,,,,https://music.youtube.com/watch?v=5x6YZIfzPIU,,
when-in-rome_156.jams,Abschied,Josephine Lang,Le Marchand de bonheur,B2,168.0,,2abb67ec-8118-4801-aa2b-9da124f63aee,,,,https://music.youtube.com/watch?v=ymUapceogqA,,
when-in-rome_22.jams,Le chemin du ciel,"Holmès, Augusta",Ripoux contre ripoux,2,83.64,,570f8fbe-e757-473b-9406-1e4f40a23c81,,,,https://music.youtube.com/watch?v=LHZJXaIRHRw,,
when-in-rome_290.jams,"Piano Sonata 24, Op.78, Movement 1",Beethoven,Beethoven For All - The Piano Sonatas,,456.0,,,,,,https://music.youtube.com/watch?v=COQSfdbQD64,,
when-in-rome_34.jams,Die Mainacht,Fanny (Mendelssohn) Hensel,F.Hensel-Mendelssohn: Lieder,,240.0,,,,,,https://music.youtube.com/watch?v=s0WQyLAox10,,
when-in-rome_140.jams,Rast (Spätere Fassung),Franz Schubert,Barry Lyndon,13,137.76,,8a1e8a1d-a840-4177-964d-e5c04ae23336,,,,https://music.youtube.com/watch?v=dD_jPh2BLBc,,
when-in-rome_269.jams,"Piano Sonata 10, Op.14 No.2, Movement 1",Beethoven,Beethoven: Piano Sonatas Nos.8-11,,476.0,,,,,,https://music.youtube.com/watch?v=9vsqYn2sTWE,,
when-in-rome_286.jams,"Piano Sonata 8, Op.13(Pathetique), Movement 1",Beethoven,Psycho II,27,69.48,,8cda19fc-9934-45e7-9ce9-8cb1c4c5a250,,,,https://music.youtube.com/watch?v=w4QK5kJkN3U,,
when-in-rome_402.jams,"Zwolf Variationen in Es, uber die Romanze 'Je suis Lindor' aus der Komodie 'Le Barbier de Seville', K354",Mozart,Variations,,699.0,,,,,,https://music.youtube.com/watch?v=OvF4lgMSBKk,,
when-in-rome_117.jams,Ihr Bild,Franz Schubert,"Schubert: Schwanengesang D. 957 / Brahms: Vier ernste Gesänge, Op. 121",9,152.0,15/03/2001,87fb1496-d879-43d0-8d63-b4a927f0a730,DEN960030909,68260711.0,https://www.deezer.com/track/68260711,https://music.youtube.com/watch?v=gMl691AHCVs,,
when-in-rome_63.jams,"Die Rose, die Lilie",Robert Schumann,Deep Dive - Schumann,3,33.0,11/02/2022,e81715f4-2c66-4790-8065-08212fc937ca,DEN961430603,1648857002.0,https://www.deezer.com/track/1648857002,https://music.youtube.com/watch?v=Rxqx29zB3kI,,
when-in-rome_394.jams,"Zehn Variationen in G, uber die Ariette 'Unser dummer Pobel meint' aus dem Singspiel 'Die Pilgrime von Mekka', K455",Mozart,The New Complete Edition,2,863.36,,12f8504c-3f48-407d-9b8f-58feac7aa2ac,,,,https://music.youtube.com/watch?v=7V773YRMnqU,,
when-in-rome_18.jams,Sur la plage,Cécile Chaminade,Les Introuvables: Collection de chansons rares des groupes des années 60 Volume 10,14,207.36,,59f01f44-79be-4997-ad90-e5303ab07671,,,,https://music.youtube.com/watch?v=Eyv485il0k8,,
when-in-rome_183.jams,"Anima Dolorosa, Che Vivendo",Claudio Monteverdi,Monteverdi: Quarto Libro dei Madrigali,,192.0,,,,,,https://music.youtube.com/watch?v=kEuDEHOkLeo,,
when-in-rome_300.jams,String Quartet in D Major - No.3: Menuetto alla zingarese,"Haydn, Franz Joseph",Haydn: Complete String Quartets,,100.0,,,,,,https://music.youtube.com/watch?v=TLvGLmlZJ0g,,
when-in-rome_245.jams,Prelude No.19,J.S. Bach,J.S. Bach: The Well-Tempered Clavier. Book I,,230.0,,,,,,https://music.youtube.com/watch?v=5SXjDC2uEL0,,
when-in-rome_357.jams,"Op. 130, Quartet No. 13",Beethoven,"Beethoven: Quatuor à cordes No. 13, Op. 130 (Mono Version)",1,728.0,10/09/2015,cecb80dc-dec5-499c-8c7a-e95488920576,FRS181520466,107748150.0,https://www.deezer.com/track/107748150,https://music.youtube.com/watch?v=jtLbX3qGH9s,,
when-in-rome_212.jams,Perfidissimo Volto,Claudio Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",10,185.0,01/01/2002,3692635c-62a8-4455-8d88-ff0dbf38aa9a,ES7890800610,37527101.0,https://www.deezer.com/track/37527101,https://music.youtube.com/watch?v=Xw3FXW0qHoM,,
when-in-rome_59.jams,Ein Jüngling liebt ein Mädchen,Robert Schumann,Deep Dive - Schumann,11,66.0,11/02/2022,d1d0e7d8-8c16-4528-868d-6d6c21c75cde,DEN961430611,1648857082.0,https://www.deezer.com/track/1648857082,https://music.youtube.com/watch?v=N-v_gYfIqkY,,
when-in-rome_438.jams,"9 Variationen uber ""Quant' e piu bello"" von G. Paisiello, B069",Beethoven,Beethoven: Classical November,168,290.0,07/11/2021,18d5fe48-c449-4b52-af6c-8bc59427a08f,DEN961900746,1544100892.0,https://www.deezer.com/track/1544100892,https://music.youtube.com/watch?v=zoVOzt6NIAQ,,
when-in-rome_341.jams,"Op. 95, Quartet No. 11",Beethoven,"Beethoven: String Quartet No. 10 in E-Flat Major, Op. 74 ""Harp"" & String Quartet No. 11 in F Minor, Op. 95 ""Quartetto serioso""",5,259.0,21/01/2022,4ffbd8f3-271a-43c2-b1eb-ba7b29f9e244,USTE10305351,1650647922.0,https://www.deezer.com/track/1650647922,https://music.youtube.com/watch?v=uUbH_pMyqu0,,
when-in-rome_204.jams,"Poi Ch'ella in Sé Tornó, Deserto e Muto Terza e Ultima Parte",Monteverdi,Radio Italia Summer Hits,2,284.0,,81ea90bf-03ac-4e7a-bc1e-fb99f8fd4676,,,,https://music.youtube.com/watch?v=Synrlj5PJfE,,
when-in-rome_195.jams,Sovra tenere erbette e bianchi fiori,Monteverdi,"Monteverdi, C.: Madrigals, Book 3 (Il Terzo Libro De' Madrigali, 1592) (La Venexiana)",3,204.0,01/01/2002,1759ee22-a1d6-46f4-9722-8232aa505cd2,ES7890800603,37527031.0,https://www.deezer.com/track/37527031,https://music.youtube.com/watch?v=LaryPvZTO90,,
when-in-rome_316.jams,String Quartet in A Major - No.3: Menuetto,"Haydn, Franz Joseph",The Haydn Project,,317.0,,,,,,https://music.youtube.com/watch?v=PzzaAdYX2Hw,,
when-in-rome_253.jams,Prelude No.23,J.S. Bach,J.S. Bach: The Well-Tempered Clavier. Book I,,206.0,,,,,,https://music.youtube.com/watch?v=s6MrMIfkjeU,,
when-in-rome_224.jams,Aus tiefer Not schrei ich zu dir 1,J. S. Bach,Complete Recordings on Archiv Produktion and Deutsche Grammophon,188,222.0,,459a1905-2482-4d5f-a40d-0fbff9c1903e,,,,https://music.youtube.com/watch?v=mDry2-J5ztc,,
when-in-rome_2.jams,"Nun seh’ ich wohl, warum so dunkle Flammen",Gustav Mahler,MAHLER: Kindertotenlieder / Ruckert-Lieder,2,303.0,,0ec1aee9-09c4-404f-8a6a-c396218d58f1,HKI199633202,16765850.0,https://www.deezer.com/track/16765850,https://music.youtube.com/watch?v=ODysc6V-sM0,,
when-in-rome_361.jams,"Op. 18 No. 4, Quartet No. 4",Beethoven,"Beethoven Quartet Plays Beethoven, Vol. 1",5,499.0,01/01/2008,b10c3f53-0828-48cb-8416-d9de9ad1dcf3,UK2Y21301761,1002236022.0,https://www.deezer.com/track/1002236022,https://music.youtube.com/watch?v=XNdEqDOJkW0,,
when-in-rome_96.jams,Noch ein Bergmannslied,Louise Reichardt,Colorado,21,153.12,,8af72910-4a7d-43dd-8036-535230ad1611,,,,https://music.youtube.com/watch?v=W7uG8j8mwhg,,
when-in-rome_418.jams,"Sechs leichte variationen, B077",Beethoven,Complete Edition,2,467.0,,16fddb5c-cb95-4d18-85ce-25f56165a4dd,,,,https://music.youtube.com/watch?v=TsJ7--Zh0Es,,
when-in-rome_79.jams,Frühlingslied,Louise Reichardt,Auch nicht schlimmer,13,79.6,,b2ecc499-22d7-47ae-8f7f-043f14ac2fe5,,,,https://music.youtube.com/watch?v=2cCyXAIi2Ok,,
when-in-rome_273.jams,"Piano Sonata 2, Op.2 No.2, Movement 1",Beethoven,In Opposition,1,541.0,,0da75dc6-6cf9-4f59-848f-9493dec8b764,,,,https://music.youtube.com/watch?v=zgKyJ2eLDm8,,
when-in-rome_336.jams,"Op. 18 No. 1, Quartet No. 1",Beethoven,Beethoven for hiking,146,529.0,05/03/2022,,DEF059404902,1679829567.0,https://www.deezer.com/track/1679829567,https://music.youtube.com/watch?v=vBVF7we-o4A,,
when-in-rome_265.jams,"Piano Sonata 7, Op.10 No.3, Movement 1",Beethoven,Beethoven: The Piano Sonatas,,411.0,,,,,,https://music.youtube.com/watch?v=_hpBujli3bA,,
when-in-rome_320.jams,String Quartet in E-flat Major - No.3: Affettuoso e sostenuto,"Haydn, Franz Joseph",Haydn: Sonnen-Quartette op.20,,304.0,,,,,,https://music.youtube.com/watch?v=9dP77tpuoiI,,
when-in-rome_38.jams,Gondellied,Fanny (Mendelssohn) Hensel,"Mendelssohn, Fanny: Lieder",6,212.0,01/01/1992,,US8270910609,41741001.0,https://www.deezer.com/track/41741001,https://music.youtube.com/watch?v=jJky_9gscTE,,
when-in-rome_232.jams,Puer natus in Bethlehem,J. S. Bach,"Bach, J.S.: The Organ Works",,79.0,,,,,,https://music.youtube.com/watch?v=W4jPwWTFokM,,
when-in-rome_398.jams,"Sechs Variationen in F uber die Arie 'Salve tu, Domine' aus der Oper 'I filosofi immaginarii', K398",Mozart,Complete Keyboard Works,5,407.613,,3f7a5a4a-ea66-4512-8e9c-5d31a6095bbf,,,,https://music.youtube.com/watch?v=uEI35QXh8OQ,,
when-in-rome_377.jams,"Op. 18 No. 2, Quartet No. 2",Beethoven,Beethoven for hiking,146,529.0,05/03/2022,4b1829c3-a856-4f78-bcf3-ee42cbc18b8e,DEF059404902,1679829567.0,https://www.deezer.com/track/1679829567,https://music.youtube.com/watch?v=Qcb6kaNrnQc,,
when-in-rome_80.jams,Wenn ich ihn nur habe,Louise Reichardt,Lieder,4,119.0,,17592aa4-e43b-4cdb-a711-9e304f7c0bf3,,,,https://music.youtube.com/watch?v=j8UCno49l4w,,
when-in-rome_249.jams,Prelude No.8,J.S. Bach,Bach: Das Wohltemperierte Klavier 1. und 2. Teil - BWV 846-869 und 870-893,,649.0,,,,,,https://music.youtube.com/watch?v=ztKtP853zGg,,
